pixel_x,time_seconds,magnitude,magnitude_smooth
56,-191.80283395955723,-1.4757848231603645,-1.0605648811091681
57,-191.09007667094085,-1.3979310840257653,-1.3979310840257653
58,-190.37731938232443,-0.7231986781925712,-1.4238823304039652
59,-189.664562093708,-0.04846627235937717,-1.4238823304039652
60,-188.95180480509163,-2.9290546203395516,-1.3979310840257653
61,-188.2390475164752,-1.449833576782165,-1.0865161274873683
62,,,
63,,,
64,,,
65,,,
66,,,
67,-183.96250378477677,-1.8218014415363615,-0.8140280405162705
68,-183.24974649616036,-0.7404995091113715,-0.8443044946241702
69,-182.53698920754394,-0.7837515864083708,-0.9264834414884695
70,-181.82423191892752,-0.8443044946241702,-1.0086623883527688
71,-181.11147463031114,-1.0086623883527688,-1.0086623883527688
72,-180.39871734169472,-1.0173128038121684,-1.0173128038121684
73,-179.6859600530783,-1.112467373865568,-1.103816958406168
74,-178.97320276446192,-1.1384186202437676,-1.112467373865568
75,-178.2604454758455,-1.1730202820813673,-1.1384186202437676
76,-177.54768818722908,-1.103816958406168,-1.1730202820813673
77,-176.8349308986127,-1.207621943918967,-1.1903211130001674
78,-176.12217360999628,-1.207621943918967,-1.207621943918967
79,-175.40941632137987,-1.1903211130001674,-1.207621943918967
80,-174.69665903276348,-1.2162723593783669,-1.2162723593783669
81,-173.98390174414706,-1.7439477024017624,-1.2162723593783669
82,-173.27114445553065,-1.761248533320562,-1.2162723593783669
83,-172.55838716691423,-1.761248533320562,-1.2162723593783669
84,-171.8456298782978,-0.9135078182993697,-1.0778657120279684
85,-171.13287258968143,-0.9481094801369689,-1.0778657120279684
86,-170.420115301065,-1.0778657120279684,-1.0778657120279684
87,-169.7073580124486,-1.0692152965685686,-1.0692152965685686
88,-168.9946007238322,-1.2768252675941665,-1.0778657120279684
89,-168.2818434352158,-1.1384186202437676,-1.1384186202437676
90,-167.56908614659937,-0.9913615574339691,-1.2595244366753664
91,-166.856328857983,-1.2595244366753664,-1.2768252675941665
