norad_id,track_id,period_sec,downloaded_products
59344,30093088,14.53,30093088_L.png;30093088_S.png;30093088_D.png;30093088_P.png;30093088_F.png;30093088_R.png;30093088_M.png;30093088_P.png
59344,30260449,19.15,30260449_L.png;30260449_S.png;30260449_D.png;30260449_P.png;30260449_F.png;30260449_R.png;30260449_M.png;30260449_P.png
59344,30289237,18.91,30289237_L.png;30289237_S.png;30289237_D.png;30289237_P.png;30289237_F.png;30289237_R.png;30289237_M.png;30289237_P.png
59344,30468632,23.85,30468632_L.png;30468632_S.png;30468632_D.png;30468632_P.png;30468632_F.png;30468632_R.png;30468632_M.png;30468632_P.png
