pixel_x,time_seconds,magnitude,magnitude_smooth
56,-191.80283395955723,-1.8131510260769614,-1.891004765211561
57,-191.09007667094085,-1.8564031033739612,-1.9256064270491606
58,-190.37731938232443,-1.9256064270491606,-1.891004765211561
59,-189.664562093708,-2.323525538181557,-1.891004765211561
60,-188.95180480509163,-2.7214446493139537,-1.9256064270491606
61,-188.2390475164752,-1.0000119728933692,-2.124565982615359
62,,,
63,,,
64,,,
65,,,
66,,,
67,-183.96250378477677,-0.7318490936519715,-0.7967272095974705
68,-183.24974649616036,-0.7578003400301707,-0.7837515864083708
69,-182.53698920754394,-0.8789061564617704,-0.7707759632192708
70,-181.82423191892752,-0.8356540791647702,-0.7578003400301707
71,-181.11147463031114,-0.7837515864083708,-0.7578003400301707
72,-180.39871734169472,-0.645344939057972,-0.645344939057972
73,-179.6859600530783,-0.6020928617609727,-0.645344939057972
74,-178.97320276446192,-0.5328895380857732,-0.645344939057972
75,-178.2604454758455,-0.5934424463015726,-0.645344939057972
76,-177.54768818722908,-0.645344939057972,-0.645344939057972
77,-176.8349308986127,-0.653995354517372,-0.653995354517372
78,-176.12217360999628,-0.7058978472737714,-0.653995354517372
79,-175.40941632137987,-0.7231986781925714,-0.6712961854361721
80,-174.69665903276348,-0.6885970163549713,-0.6885970163549713
81,-173.98390174414706,-0.6366945235985719,-0.7058978472737714
82,-173.27114445553065,-0.6712961854361721,-0.7231986781925714
83,-172.55838716691423,-0.7751011709489708,-0.7751011709489708
84,-171.8456298782978,-0.7924020018677709,-0.7924020018677709
85,-171.13287258968143,-0.8616053255429703,-0.8616053255429703
86,-170.420115301065,-0.8789061564617704,-0.8789061564617704
87,-169.7073580124486,-0.9048574028399696,-0.9048574028399696
88,-168.9946007238322,-0.9048574028399696,-0.9048574028399696
89,-168.2818434352158,-1.0000119728933692,-1.0000119728933692
90,-167.56908614659937,-1.121117789324968,-1.121117789324968
91,-166.856328857983,-1.1470690357031676,-1.1470690357031676
92,-166.14357156936657,-1.1989715284595672,-1.1989715284595672
93,-165.43081428075016,-1.657443547807763,-1.657443547807763
94,-164.71805699213377,-1.9775089198055602,-1.9515576734273603
95,-164.00529970351735,-2.0986147362371588,-1.9775089198055602
96,-163.29254241490094,-1.98615933526496,-1.98615933526496
97,-162.57978512628455,-1.9515576734273603,-2.0640130743995595
98,-161.8670278376681,-2.0640130743995595,-2.0986147362371588
99,-161.15427054905172,-2.314875122722157,-2.314875122722157
100,-160.44151326043533,-2.3840784463973566,-2.3840784463973566
101,-159.72875597181888,-2.5224850937477554,-2.5224850937477554
102,-159.0159986832025,-2.643590910179354,-2.5224850937477554
103,-158.30324139458608,-2.574387586504155,-2.5224850937477554
104,-157.59048410596967,-2.583038001963555,-2.5224850937477554
105,-156.87772681735328,-2.5051842628289553,-2.5051842628289553
106,-156.16496952873686,-2.4705826009913556,-2.4705826009913556
107,-155.45221224012045,-2.4100296927755562,-2.4100296927755562
108,-154.73945495150406,-2.3927288618567566,-2.3927288618567566
109,-154.02669766288764,-2.314875122722157,-2.314875122722157
110,-153.31394037427123,-2.0553626589401595,-2.0553626589401595
111,-152.60118308565484,-1.891004765211561,-1.891004765211561
112,-151.88842579703842,-1.7525981178611623,-1.769898948779962
113,-151.175668508422,-1.769898948779962,-1.7525981178611623
114,-150.46291121980562,-1.6920452096453626,-1.6920452096453626
115,-149.75015393118917,-1.6833947941859628,-1.6833947941859628
116,-149.0373966425728,-1.449833576782165,-1.449833576782165
117,-148.3246393539564,-0.8356540791647702,-0.8356540791647702
118,-147.61188206533996,-0.6366945235985719,-0.645344939057972
119,-146.89912477672357,-0.5934424463015726,-0.645344939057972
120,-146.18636748810715,-0.645344939057972,-0.6366945235985719
121,-145.47361019949074,-0.645344939057972,-0.5934424463015726
122,-144.76085291087435,-0.4723366298699738,-0.4723366298699738
123,-144.04809562225793,-0.342580397978975,-0.342580397978975
124,-143.33533833364152,-0.10901918057517657,-0.342580397978975
125,-142.62258104502513,-0.1349704269533767,-0.342580397978975
126,-141.9098237564087,-0.3252795670601749,-0.3252795670601749
127,-141.1970664677923,-0.3598812288977751,-0.29932832068197524
128,-140.4843091791759,-0.35123081343837503,-0.29932832068197524
129,-139.7715518905595,-0.29932832068197524,-0.29932832068197524
130,-139.05879460194308,-0.2387754124661754,-0.2387754124661754
131,-138.3460373133267,0.06398912861282158,0.06398912861282158
132,-137.63328002471025,0.24564785326021976,0.10724120590982089
133,-136.92052273609386,0.3927049160700187,0.10724120590982089
134,-136.20776544747747,0.35810325423241895,0.24564785326021976
135,-135.49500815886103,0.10724120590982089,0.35810325423241895
136,-134.78225087024464,-0.039815856899977575,0.35810325423241895
137,-134.06949358162822,0.8425265199588146,0.10724120590982089
138,-133.3567362930118,0.8598273508776146,-0.039815856899977575
139,-132.64397900439542,-0.10036876511577697,-0.039815856899977575
140,-131.931221715779,-0.14362084241277673,0.0985907904504213
141,-131.2184644271626,-0.2214745815473762,0.0985907904504213
142,-130.5057071385462,0.0985907904504213,0.0985907904504213
143,-129.79294984992978,0.14184286774742105,0.0985907904504213
144,-129.08019256131337,0.16779411412562073,0.14184286774742105
145,-128.36743527269698,0.16779411412562073,0.1504932832068211
146,-127.65467798408056,-0.1176695960345766,0.1504932832068211
147,-126.94192069546415,0.1504932832068211,0.1504932832068211
148,-126.22916340684775,0.3408024233136193,0.10724120590982089
149,-125.51640611823133,-0.039815856899977575,-0.039815856899977575
150,-124.80364882961493,0.10724120590982089,-0.039815856899977575
151,-124.09089154099851,-0.19552333516917608,-0.09171834965637693
152,-123.37813425238211,-0.20417375062857612,-0.09171834965637693
153,-122.66537696376571,-0.23877541246617584,-0.09171834965637693
154,-121.9526196751493,-0.09171834965637693,-0.19552333516917608
155,-121.23986238653289,-0.05711668781877721,-0.20417375062857612
156,-120.52710509791648,0.0466882976940215,-0.23877541246617584
157,-119.81434780930007,-0.39448289073537435,-0.39448289073537435
158,-119.10159052068367,-1.1470690357031676,-0.41178372165417443
159,-118.38883323206726,-0.41178372165417443,-0.41178372165417443
160,-117.67607594345085,-0.4463853834917737,-0.41178372165417443
161,-116.96331865483444,-0.45503579895117374,-0.41178372165417443
162,-116.25056136621804,-0.1176695960345766,-0.35123081343837503
163,-115.53780407760163,-0.07441751873757729,-0.30797873614137483
164,-114.82504678898522,-0.09171834965637693,-0.21282416608797616
165,-114.11228950036882,-0.35123081343837503,-0.1176695960345766
166,-113.3995322117524,-0.30797873614137483,-0.09171834965637693
167,-112.686774923136,-0.21282416608797616,-0.09171834965637693
168,-111.97401763451958,1.5086085103326088,-0.21282416608797616
169,-111.26126034590318,1.5086085103326088,-0.21282416608797616
170,-110.54850305728678,0.0466882976940215,-0.21282416608797616
171,-109.83574576867036,-0.2560762433849755,0.0466882976940215
172,-109.12298848005396,-0.2820274897631756,0.0380378822346219
173,-108.41023119143755,-0.27337707430377556,-0.013864610521777898
174,-107.69747390282114,0.06398912861282158,-0.2560762433849755
175,-106.98471661420474,0.0380378822346219,-0.2647266588443755
176,-106.27195932558833,-0.013864610521777898,-0.16092167333157636
177,-105.55920203697193,-0.41178372165417443,-0.013864610521777898
