pixel_x,time_seconds,magnitude,magnitude_smooth
56,-191.80283395955723,-1.5709393932137639,-1.761248533320562
57,-191.09007667094085,-1.9515576734273603,-1.9515576734273603
58,-190.37731938232443,-1.9515576734273603,-1.761248533320562
59,-189.664562093708,-1.207621943918967,-1.761248533320562
60,-188.95180480509163,-1.99480975072436,-1.9515576734273603
61,-188.2390475164752,-1.1384186202437676,-1.5795898086731637
62,,,
63,,,
64,,,
65,,,
66,,,
67,-183.96250378477677,-0.9913615574339691,-0.9956867651636692
68,-183.24974649616036,-0.9221582337587697,-1.0000119728933692
69,-182.53698920754394,-1.0000119728933692,-1.099491750676468
70,-181.82423191892752,-1.1989715284595672,-1.0000119728933692
71,-181.11147463031114,-1.2941260985129661,-1.0000119728933692
72,-180.39871734169472,-1.3027765139723662,-1.0000119728933692
73,-179.6859600530783,-0.8789061564617704,-0.8789061564617704
74,-178.97320276446192,-0.5328895380857732,-0.8789061564617704
75,-178.2604454758455,-0.5501903690045733,-0.8789061564617704
76,-177.54768818722908,-0.6712961854361721,-0.8789061564617704
77,-176.8349308986127,-0.88755657192117,-0.7145482627331714
78,-176.12217360999628,-1.2854756830535663,-0.7145482627331714
79,-175.40941632137987,-1.1384186202437676,-0.7145482627331714
80,-174.69665903276348,-0.7145482627331714,-0.7145482627331714
81,-173.98390174414706,-0.27337707430377556,-0.342580397978975
82,-173.27114445553065,-0.1349704269533767,-0.342580397978975
83,-172.55838716691423,-0.2387754124661754,-0.342580397978975
84,-171.8456298782978,-0.342580397978975,-0.342580397978975
85,-171.13287258968143,-0.645344939057972,-0.645344939057972
86,-170.420115301065,-0.8789061564617704,-0.645344939057972
87,-169.7073580124486,-1.3719798376475656,-0.645344939057972
88,-168.9946007238322,-0.7664507554895708,-0.645344939057972
89,-168.2818434352158,-0.37718205981657427,-0.42908455257297407
90,-167.56908614659937,-0.2647266588443755,-0.42908455257297407
91,-166.856328857983,-0.42908455257297407,-0.42908455257297407
92,-166.14357156936657,-0.2387754124661754,-0.42908455257297407
93,-165.43081428075016,-1.3806302531069656,-0.42908455257297407
94,-164.71805699213377,-1.4671344077009647,-0.42908455257297407
95,-164.00529970351735,-1.1643698666219675,-0.4290845525729736
96,-163.29254241490094,-0.4290845525729736,-0.4290845525729736
97,-162.57978512628455,-0.41178372165417443,-0.41178372165417443
98,-161.8670278376681,-0.30797873614137483,-0.41178372165417443
99,-161.15427054905172,-0.30797873614137483,-0.41178372165417443
100,-160.44151326043533,-0.1349704269533767,-0.41178372165417443
101,-159.72875597181888,-0.4290845525729736,-0.4290845525729736
102,-159.0159986832025,-0.8270036637053702,-0.8270036637053702
103,-158.30324139458608,-1.000011972893369,-0.8443044946241702
104,-157.59048410596967,-0.8529549100835703,-0.8529549100835703
105,-156.87772681735328,-0.8443044946241702,-0.88755657192117
106,-156.16496952873686,-0.8962069873805696,-0.88755657192117
107,-155.45221224012045,-0.9135078182993697,-0.8529549100835703
108,-154.73945495150406,-0.88755657192117,-0.8443044946241702
109,-154.02669766288764,-0.7924020018677709,-0.8183532482459706
110,-153.31394037427123,-0.7318490936519715,-0.8183532482459706
111,-152.60118308565484,-0.7664507554895708,-0.7924020018677709
112,-151.88842579703842,-0.8183532482459706,-0.7664507554895708
113,-151.175668508422,-0.8616053255429703,-0.7664507554895708
114,-150.46291121980562,-0.5674911999233725,-0.7924020018677709
115,-149.75015393118917,-0.5501903690045733,-0.8183532482459706
116,-149.0373966425728,-0.7924020018677709,-0.8616053255429703
117,-148.3246393539564,-0.87890615646177,-0.87890615646177
118,-147.61188206533996,-0.9308086492181697,-0.9308086492181697
119,-146.89912477672357,-0.965410311055769,-0.965410311055769
120,-146.18636748810715,-1.1816706975407674,-1.0432640501903685
121,-145.47361019949074,-1.207621943918967,-1.0432640501903685
122,-144.76085291087435,-1.2162723593783669,-1.0432640501903685
123,-144.04809562225793,-1.0432640501903685,-1.0432640501903685
124,-143.33533833364152,-0.8789061564617704,-0.8962069873805696
125,-142.62258104502513,-0.8962069873805696,-0.88755657192117
126,-141.9098237564087,-0.88755657192117,-0.88755657192117
127,-141.1970664677923,-0.7664507554895708,-0.88755657192117
128,-140.4843091791759,-0.7578003400301707,-0.8962069873805696
129,-139.7715518905595,-1.0259632192715684,-1.0259632192715684
130,-139.05879460194308,-1.0259632192715684,-1.0259632192715684
131,-138.3460373133267,-1.0259632192715684,-1.0259632192715684
132,-137.63328002471025,-1.103816958406168,-1.103816958406168
133,-136.92052273609386,-1.5017360695385644,-1.2508740212159666
134,-136.20776544747747,-1.5536385622949638,-1.2508740212159666
135,-135.49500815886103,-1.3633294221881656,-1.2508740212159666
136,-134.78225087024464,-1.2508740212159666,-1.2508740212159666
137,-134.06949358162822,-1.0951665429467683,-1.2508740212159666
138,-133.3567362930118,-1.0346136347309685,-1.2508740212159666
139,-132.64397900439542,-1.0000119728933692,-1.2508740212159666
140,-131.931221715779,-1.2681748521347664,-1.2681748521347664
141,-131.2184644271626,-1.320077344891166,-1.2768252675941665
142,-130.5057071385462,-1.2768252675941665,-1.320077344891166
143,-129.79294984992978,-1.449833576782165,-1.320077344891166
144,-129.08019256131337,-1.5017360695385644,-1.320077344891166
145,-128.36743527269698,-1.4844352386197643,-1.2768252675941665
146,-127.65467798408056,-1.2422236057565668,-1.2422236057565668
147,-126.94192069546415,-0.9394590646775693,-0.9394590646775693
148,-126.22916340684775,-0.6799466008955717,-0.6799466008955717
149,-125.51640611823133,-0.49828787624817306,-0.6712961854361721
150,-124.80364882961493,-0.5674911999233725,-0.653995354517372
151,-124.09089154099851,-0.6107432772203727,-0.653995354517372
152,-123.37813425238211,-0.6712961854361721,-0.653995354517372
153,-122.66537696376571,-0.653995354517372,-0.653995354517372
154,-121.9526196751493,-0.6712961854361721,-0.653995354517372
155,-121.23986238653289,-0.653995354517372,-0.653995354517372
156,-120.52710509791648,-0.5328895380857732,-0.5415399535451733
157,-119.81434780930007,-0.5415399535451733,-0.5328895380857732
158,-119.10159052068367,-0.5328895380857732,-0.5328895380857732
159,-118.38883323206726,-0.5155887071669731,-0.5328895380857732
160,-117.67607594345085,-0.5155887071669731,-0.5415399535451733
161,-116.96331865483444,-1.112467373865568,-0.9394590646775693
162,-116.25056136621804,-1.3633294221881656,-0.9827111419745691
163,-115.53780407760163,-1.1643698666219675,-1.112467373865568
164,-114.82504678898522,-0.9394590646775693,-1.1297682047843676
165,-114.11228950036882,-0.9827111419745691,-1.1297682047843676
166,-113.3995322117524,-1.1297682047843676,-1.103816958406168
167,-112.686774923136,-1.2768252675941665,-1.103816958406168
168,-111.97401763451958,-1.103816958406168,-1.1297682047843676
169,-111.26126034590318,-1.0865161274873683,-1.1297682047843678
170,-110.54850305728678,-1.1297682047843678,-1.207621943918967
171,-109.83574576867036,-1.207621943918967,-1.207621943918967
172,-109.12298848005396,-1.432532745863365,-1.432532745863365
173,-108.41023119143755,-2.1505172289935586,-1.432532745863365
174,-107.69747390282114,-1.9256064270491606,-1.432532745863365
175,-106.98471661420474,-1.657443547807763,-1.432532745863365
176,-106.27195932558833,-1.0086623883527688,-1.0086623883527688
177,-105.55920203697193,-0.8270036637053702,-1.0086623883527688
178,-104.84644474835551,-0.7145482627331714,-1.0086623883527688
179,-104.13368745973911,-0.7231986781925714,-1.0086623883527688
