pixel_x,time_seconds,magnitude,magnitude_smooth
56,-191.80283395955723,-1.0865161274873683,-1.3936058762960652
57,-191.09007667094085,-1.1384186202437676,-1.6487931323483629
58,-190.37731938232443,-1.6487931323483629,-1.3936058762960652
59,-189.664562093708,-1.657443547807763,-1.3936058762960652
60,-188.95180480509163,-1.6747443787265628,-1.6487931323483629
61,-188.2390475164752,-1.0692152965685686,-1.653118340078063
62,,,
63,,,
64,,,
65,,,
66,,,
67,-183.96250378477677,-0.7751011709489708,-1.0605648811091686
68,-183.24974649616036,-0.9308086492181697,-1.1903211130001674
69,-182.53698920754394,-1.1903211130001674,-1.1340934125140678
70,-181.82423191892752,-1.3027765139723662,-1.0778657120279684
71,-181.11147463031114,-1.2249227748377667,-1.0778657120279684
72,-180.39871734169472,-1.0778657120279684,-1.0778657120279684
73,-179.6859600530783,-0.8789061564617704,-0.9827111419745691
74,-178.97320276446192,-0.8443044946241702,-0.9394590646775693
75,-178.2604454758455,-0.9394590646775693,-0.9394590646775693
76,-177.54768818722908,-0.9827111419745691,-0.9394590646775693
77,-176.8349308986127,-0.9394590646775693,-0.9827111419745691
78,-176.12217360999628,-1.0346136347309685,-1.0346136347309685
79,-175.40941632137987,-1.095166542946768,-1.095166542946768
80,-174.69665903276348,-1.3719798376475656,-1.3719798376475656
81,-173.98390174414706,-1.5536385622949638,-1.5103864849979642
82,-173.27114445553065,-1.6401427168889633,-1.5103864849979642
83,-172.55838716691423,-1.7006956251047627,-1.5103864849979642
84,-171.8456298782978,-1.5103864849979642,-1.5103864849979642
85,-171.13287258968143,-1.3892806685663655,-1.3892806685663655
86,-170.420115301065,-1.3027765139723662,-1.3027765139723662
87,-169.7073580124486,-1.2335731902971667,-1.2941260985129661
88,-168.9946007238322,-1.1643698666219675,-1.2941260985129661
89,-168.2818434352158,-1.2335731902971667,-1.2941260985129661
90,-167.56908614659937,-1.2941260985129661,-1.2941260985129661
91,-166.856328857983,-1.3287277603505658,-1.3287277603505658
92,-166.14357156936657,-1.3719798376475656,-1.3719798376475656
93,-165.43081428075016,-1.3719798376475656,-1.3719798376475656
94,-164.71805699213377,-1.4671344077009647,-1.3719798376475656
95,-164.00529970351735,-1.4930856540791644,-1.3719798376475656
96,-163.29254241490094,-1.2681748521347664,-1.3719798376475656
97,-162.57978512628455,-1.3979310840257653,-1.2681748521347664
98,-161.8670278376681,-1.103816958406168,-1.121117789324968
99,-161.15427054905172,-1.0692152965685686,-1.121117789324968
100,-160.44151326043533,-1.0778657120279684,-1.121117789324968
